"","Gene","KEGG"
"6764","CG5676","path:dme04137"
"6765","Usp8","path:dme04137"
"6766","Usp8","path:dme04144"
"6767","Rab7","path:dme04137"
"6768","Rab7","path:dme04140"
"6769","Rab7","path:dme04144"
"6770","Rab7","path:dme04145"
"6771","Tom7","path:dme04137"
"6772","crc","path:dme04137"
"6773","crc","path:dme04141"
"6774","crc","path:dme04214"
"6775","CG10104","path:dme04140"
"6776","CG10104","path:dme04142"
"6777","S6k","path:dme04140"
"6778","S6k","path:dme04150"
"6779","S6k","path:dme04213"
"6780","S6k","path:dme04350"
"6781","Rheb","path:dme00310"
"6782","Rheb","path:dme01100"
"6783","Rheb","path:dme04140"
"6784","Rheb","path:dme04150"
"6785","Rheb","path:dme04624"
"6786","Rheb","path:dme04624"
"6787","CtsB1","path:dme04140"
"6788","CtsB1","path:dme04142"
"6789","DOR","path:dme04140"
"6790","CG11459","path:dme04140"
"6791","CG11459","path:dme04142"
"6792","CG11459","path:dme04145"
"6793","Atg14","path:dme04140"
"6794","RagA-B","path:dme04140"
"6795","RagA-B","path:dme04150"
"6796","Pka-C2","path:dme04140"
"6797","Pka-C2","path:dme04213"
"6798","Pka-C2","path:dme04310"
"6799","Pka-C2","path:dme04341"
"6800","Rab39","path:dme04140"
"6801","Rubicon","path:dme04140"
"6802","Bace","path:dme04140"
"6803","Bace","path:dme04142"
"6804","Atg17","path:dme00981"
"6805","Atg17","path:dme04140"
"6806","cathD","path:dme03018"
"6807","cathD","path:dme04140"
"6808","cathD","path:dme04142"
"6809","Gcn2","path:dme04140"
"6810","Gcn2","path:dme04141"
"6811","CG17134","path:dme04140"
"6812","CG17134","path:dme04142"
"6813","CG17283","path:dme04140"
"6814","CG17283","path:dme04142"
"6815","Spt20","path:dme04140"
"6816","CG17698","path:dme04140"
"6817","CG31661","path:dme04140"
"6818","CG31661","path:dme04142"
"6819","CG31926","path:dme04140"
"6820","CG31926","path:dme04142"
"6821","CG31928","path:dme04140"
"6822","CG31928","path:dme04142"
"6823","Tango5","path:dme04140"
"6824","Lamp1","path:dme03020"
"6825","Lamp1","path:dme04140"
"6826","Lamp1","path:dme04142"
"6827","Lamp1","path:dme04145"
"6828","CG33128","path:dme04140"
"6829","CG33128","path:dme04142"
"6830","Rab1","path:dme04140"
"6831","Pkcdelta","path:dme04140"
"6832","Pka-C1","path:dme04140"
"6833","Pka-C1","path:dme04213"
"6834","Pka-C1","path:dme04310"
"6835","Pka-C1","path:dme04341"
"6836","Ire1","path:dme04140"
"6837","Ire1","path:dme04141"
"6838","CG5860","path:dme04140"
"6839","CG5860","path:dme04142"
"6840","CG5863","path:dme04140"
"6841","CG5863","path:dme04142"
"6842","Uvrag","path:dme04140"
"6843","Tsc1","path:dme04140"
"6844","Tsc1","path:dme04150"
"6845","CG6508","path:dme04140"
"6846","CG6508","path:dme04142"
"6847","Cp1","path:dme04140"
"6848","Cp1","path:dme04142"
"6849","Cp1","path:dme04145"
"6850","gig","path:dme04140"
"6851","gig","path:dme04150"
"6852","Rab8","path:dme04140"
"6853","Rab8","path:dme04144"
"6854","RagC-D","path:dme04140"
"6855","RagC-D","path:dme04150"
"6856","EndoB","path:dme04140"
"6857","EndoB","path:dme04144"
"6858","eIF2alpha","path:dme04140"
"6859","eIF2alpha","path:dme04141"
"6860","Hrd3","path:dme04141"
"6861","Sil1","path:dme04141"
"6862","Sec24CD","path:dme04141"
"6863","Der-1","path:dme04141"
"6864","CG10973","path:dme04141"
"6865","p47","path:dme04141"
"6866","TRAM","path:dme04141"
"6867","Cnx99A","path:dme04141"
"6868","Cnx99A","path:dme04145"
"6869","Hsp83","path:dme04141"
"6870","Hsp83","path:dme04146"
"6871","Sec23","path:dme04141"
"6872","CG1317","path:dme04141"
"6873","CG1317","path:dme04144"
"6874","Ero1L","path:dme00010"
"6875","Ero1L","path:dme00270"
"6876","Ero1L","path:dme00620"
"6877","Ero1L","path:dme00640"
"6878","Ero1L","path:dme01100"
"6879","Ero1L","path:dme04141"
"6880","CG13887","path:dme04141"
"6881","Ubqn","path:dme04141"
"6882","Sec24AB","path:dme00190"
"6883","Sec24AB","path:dme00730"
"6884","Sec24AB","path:dme00981"
"6885","Sec24AB","path:dme01100"
"6886","Sec24AB","path:dme01100"
"6887","Sec24AB","path:dme01240"
"6888","Sec24AB","path:dme04141"
"6889","Der-2","path:dme04141"
"6890","CG18132","path:dme04141"
"6891","prtp","path:dme00561"
"6892","prtp","path:dme00620"
"6893","prtp","path:dme01100"
"6894","prtp","path:dme01100"
"6895","prtp","path:dme04141"
"6896","CG1924","path:dme04141"
"6897","CG1924","path:dme04145"
"6898","TER94","path:dme04141"
"6899","CG2918","path:dme04141"
"6900","CG30156","path:dme04141"
"6901","CG3061","path:dme04141"
"6902","Atf6","path:dme03040"
"6903","Atf6","path:dme03040"
"6904","Atf6","path:dme04141"
"6905","Atf6","path:dme04141"
"6906","Atf6","path:dme04144"
"6907","Atf6","path:dme04213"
"6908","CG31528","path:dme04141"
"6909","CG32039","path:dme04141"
"6910","CG32581","path:dme04141"
"6911","l(1)G0320","path:dme04141"
"6912","CG32847","path:dme04141"
"6913","Edem1","path:dme04141"
"6914","shv","path:dme04141"
"6915","CG42383","path:dme04141"
"6916","l(2)efl","path:dme04141"
"6917","l(2)efl","path:dme04213"
"6918","CG4603","path:dme04141"
"6919","Npl4","path:dme04141"
"6920","wfs1","path:dme04141"
"6921","Plap","path:dme04141"
"6922","Gint3","path:dme04141"
"6923","SsRbeta","path:dme04141"
"6924","CG5510","path:dme04141"
"6925","Gp93","path:dme04141"
"6926","Edem2","path:dme04141"
"6927","CaBP1","path:dme04141"
"6928","CG5885","path:dme04141"
"6929","Ufd1-like","path:dme04141"
"6930","Csp","path:dme04141"
"6931","GCS2beta","path:dme04141"
"6932","Hsc70Cb","path:dme04141"
"6933","CG6766","path:dme04141"
"6934","ergic53","path:dme04141"
"6935","Uggt","path:dme04141"
"6936","Pdi","path:dme04141"
"6937","Sar1","path:dme04141"
"6938","S1P","path:dme04141"
"6939","wbl","path:dme04141"
"6940","CG7556","path:dme04141"
"6941","Pngl","path:dme04141"
"6942","CG7945","path:dme04141"
"6943","CG8042","path:dme04141"
"6944","CG8141","path:dme04141"
"6945","CG8209","path:dme04141"
"6946","Sec31","path:dme04141"
"6947","P58IPK","path:dme04141"
"6948","Droj2","path:dme04141"
"6949","CG8974","path:dme04141"
"6950","ERp60","path:dme04141"
"6951","S2P","path:dme04141"
"6952","Tapdelta","path:dme04141"
"6953","CG9175","path:dme04141"
"6954","Xbp1","path:dme04141"
"6955","Calr","path:dme04141"
"6956","Calr","path:dme04145"
"6957","DnaJ-H","path:dme04141"
"6958","Cnx14D","path:dme04141"
"6959","Cnx14D","path:dme04145"
"6960","Tsp42Ee","path:dme04142"
"6961","g","path:dme04142"
"6962","Npc2g","path:dme04142"
"6963","Npc2h","path:dme04142"
"6964","rb","path:dme04142"
"6965","Npc1b","path:dme04142"
"6966","CG12163","path:dme04142"
"6967","AP-1-2beta","path:dme04142"
"6968","Tsp42Ed","path:dme04142"
"6969","CG13510","path:dme04142"
"6970","CG13511","path:dme04142"
"6971","CG13516","path:dme04142"
"6972","CG14767","path:dme04142"
"6973","vsg","path:dme04142"
"6974","CG17119","path:dme04142"
"6975","Rbcn-3B","path:dme04142"
"6976","Tsp42Eb","path:dme04142"
"6977","Tsp42Ea","path:dme04142"
"6978","Gga","path:dme00920"
"6979","Gga","path:dme00920"
"6980","Gga","path:dme01100"
"6981","Gga","path:dme01100"
"6982","Gga","path:dme04080"
"6983","Gga","path:dme04080"
"6984","Gga","path:dme04142"
"6985","CG30160","path:dme04142"
"6986","CG30269","path:dme04142"
"6987","CG30273","path:dme04142"
"6988","or","path:dme00520"
"6989","or","path:dme00562"
"6990","or","path:dme00770"
"6991","or","path:dme01100"
"6992","or","path:dme01100"
"6993","or","path:dme01100"
"6994","or","path:dme01240"
"6995","or","path:dme04070"
"6996","or","path:dme04142"
"6997","cm","path:dme00190"
"6998","cm","path:dme01100"
"6999","cm","path:dme04142"
"7000","Npc2e","path:dme04142"
"7001","Npc2b","path:dme04142"
"7002","mtd","path:dme04142"
"7003","Rbcn-3A","path:dme04142"
"7004","Mvl","path:dme04142"
"7005","Npc2c","path:dme04142"
"7006","CG4250","path:dme04122"
"7007","CG4250","path:dme04142"
"7008","CG42565","path:dme04142"
"7009","CG42566","path:dme04142"
"7010","MFS10","path:dme04142"
"7011","CG4847","path:dme04142"
"7012","Cln3","path:dme04142"
"7013","Npc1a","path:dme04142"
"7014","AP-1sigma","path:dme04142"
"7015","CG7049","path:dme04142"
"7016","Npc2a","path:dme04142"
"7017","DNaseII","path:dme04142"
"7018","CG8027","path:dme04142"
"7019","Picot","path:dme04142"
"7020","Cln7","path:dme04142"
"7021","Tsp39D","path:dme04142"
"7022","Chc","path:dme04142"
"7023","Chc","path:dme04144"
"7024","AP-1gamma","path:dme04142"
"7025","AP-1mu","path:dme04142"
"7026","Tsp29Fa","path:dme04142"
"7027","Ist1","path:dme04144"
"7028","cpa","path:dme04144"
"7029","cpa","path:dme04814"
"7030","Vps36","path:dme04144"
"7031","Arpc2","path:dme04144"
"7032","Arf102F","path:dme04144"
"7033","Vps37B","path:dme00190"
"7034","Vps37B","path:dme01100"
"7035","Vps37B","path:dme03440"
"7036","Vps37B","path:dme04144"
"7037","step","path:dme04144"
"7038","spartin","path:dme04144"
"7039","Strump","path:dme04144"
"7040","Cdc42","path:dme04144"
"7041","Vps28","path:dme04144"
"7042","wash","path:dme04144"
"7043","SWIP","path:dme04144"
"7044","EndoA","path:dme04144"
"7045","Vps2","path:dme04144"
"7046","Vps25","path:dme04144"
"7047","Vps26","path:dme04144"
"7048","krz","path:dme04144"
"7049","WASp","path:dme04144"
"7050","Sara","path:dme04144"
"7051","Sara","path:dme04350"
"7052","Git","path:dme04144"
"7053","FAM21","path:dme04144"
"7054","Eps-15","path:dme04144"
"7055","elgi","path:dme04144"
"7056","Rab10","path:dme04144"
"7057","cpb","path:dme04144"
"7058","cpb","path:dme04814"
"7059","Vsp37A","path:dme04144"
"7060","Gprk2","path:dme04144"
"7061","Gprk2","path:dme04341"
"7062","shi","path:dme04144"
"7063","CG2224","path:dme04144"
"7064","Snx1","path:dme04144"
"7065","Asap","path:dme04144"
"7066","CG31064","path:dme04144"
"7067","Efa6","path:dme04144"
"7068","CenG1A","path:dme04144"
"7069","btl","path:dme04144"
"7070","siz","path:dme04144"
"7071","nuf","path:dme04144"
"7072","Rab5","path:dme04144"
"7073","Rab5","path:dme04145"
"7074","Gprk1","path:dme04144"
"7075","Gprk1","path:dme04745"
"7076","Rbpn-5","path:dme00513"
"7077","Rbpn-5","path:dme01100"
"7078","Rbpn-5","path:dme04144"
"7079","Rbpn-5","path:dme04320"
"7080","Chmp1","path:dme04144"
"7081","ArfGAP1","path:dme03022"
"7082","ArfGAP1","path:dme03420"
"7083","ArfGAP1","path:dme04144"
"7084","AP-2alpha","path:dme04144"
"7085","aPKC","path:dme04144"
"7086","aPKC","path:dme04391"
"7087","Arpc3A","path:dme04144"
"7088","CHMP2B","path:dme04144"
"7089","Vps29","path:dme04144"
"7090","CG5498","path:dme04144"
"7091","Vps35","path:dme04144"
"7092","Rab11","path:dme04144"
"7093","par-6","path:dme04144"
"7094","par-6","path:dme04391"
"7095","Arpc4","path:dme04144"
"7096","AP-2sigma","path:dme04144"
"7097","Past1","path:dme04144"
"7098","Vps60","path:dme04144"
"7099","Snx3","path:dme04144"
"7100","Stam","path:dme04144"
"7101","Rip11","path:dme04144"
"7102","lsn","path:dme04144"
"7103","CenB1A","path:dme04144"
"7104","ArfGAP3","path:dme04144"
"7105","AP-2mu","path:dme04144"
"7106","Mvb12","path:dme04144"
"7107","htl","path:dme04144"
"7108","CCDC53","path:dme04144"
"7109","Arp3","path:dme04144"
"7110","Sec71","path:dme04144"
"7111","Khc","path:dme04144"
"7112","Khc","path:dme04814"
"7113","Vta1","path:dme04144"
"7114","Arf51F","path:dme04144"
"7115","Vps45","path:dme04144"
"7116","CG8243","path:dme04144"
"7117","Snx6","path:dme04144"
"7118","Arf79F","path:dme04144"
"7119","Rho1","path:dme04144"
"7120","Rho1","path:dme04150"
"7121","Rho1","path:dme04310"
"7122","Rho1","path:dme04350"
"7123","garz","path:dme04144"
"7124","Rbsn-5","path:dme04144"
"7125","lqf","path:dme04144"
"7126","Amph","path:dme04144"
"7127","Arpc3B","path:dme04144"
"7128","Arpc1","path:dme04144"
"7129","CG9014","path:dme04144"
"7130","Rab35","path:dme04144"
"7131","Dab","path:dme04144"
"7132","Vps24","path:dme04144"
"7133","Arpc5","path:dme04144"
"7134","Arp2","path:dme04144"
"7135","Tsp","path:dme04145"
"7136","Tsp","path:dme04512"
"7137","btv","path:dme04145"
"7138","btv","path:dme04814"
"7139","mys","path:dme04145"
"7140","mys","path:dme04512"
"7141","sw","path:dme04145"
"7142","sw","path:dme04814"
"7143","alphaTub84B","path:dme04145"
"7144","alphaTub84B","path:dme04814"
"7145","Dlic","path:dme04145"
"7146","Dlic","path:dme04814"
"7147","alphaTub84D","path:dme04145"
"7148","alphaTub84D","path:dme04814"
"7149","CG32396","path:dme04145"
"7150","CG32396","path:dme04814"
"7151","Sdic3","path:dme04145"
"7152","Sdic3","path:dme04814"
"7153","Sdic2","path:dme04145"
"7154","Sdic2","path:dme04814"
"7155","Sdic4","path:dme04145"
"7156","Sdic4","path:dme04814"
"7157","betaTub60D","path:dme04145"
"7158","betaTub60D","path:dme04814"
"7159","Act5C","path:dme04145"
"7160","Act5C","path:dme04391"
"7161","Act5C","path:dme04745"
"7162","Act5C","path:dme04814"
"7163","SdicA","path:dme04145"
"7164","SdicA","path:dme04814"
"7165","SdicB","path:dme04145"
"7166","SdicB","path:dme04814"
"7167","SdicC","path:dme04145"
"7168","SdicC","path:dme04814"
"7169","betaTub97EF","path:dme04145"
"7170","betaTub97EF","path:dme04814"
"7171","Dhc64C","path:dme04145"
"7172","Dhc64C","path:dme04814"
"7173","CG7794","path:dme04145"
"7174","CG7794","path:dme04814"
"7175","alphaTub67C","path:dme04145"
"7176","alphaTub67C","path:dme04814"
"7177","betaTub56D","path:dme04145"
"7178","betaTub56D","path:dme04814"
"7179","betaTub85D","path:dme04145"
"7180","betaTub85D","path:dme04814"
"7181","alphaTub85E","path:dme04145"
"7182","alphaTub85E","path:dme04814"
"7183","Sdic1","path:dme04145"
"7184","Sdic1","path:dme04814"
"7185","CG10096","path:dme04146"
"7186","CG10097","path:dme04146"
"7187","CG10194","path:dme04146"
"7188","CG10195","path:dme04146"
"7189","CRAT","path:dme03018"
"7190","CRAT","path:dme03022"
"7191","CRAT","path:dme03040"
"7192","CRAT","path:dme04146"
"7193","CG11077","path:dme04146"
"7194","Hacl","path:dme04146"
"7195","Sod1","path:dme04146"
"7196","Sod1","path:dme04213"
"7197","Pex6","path:dme04146"
"7198","CG12268","path:dme04146"
"7199","CG12355","path:dme04146"
"7200","CROT","path:dme04146"
"7201","Sgp","path:dme04146"
"7202","CG13827","path:dme04146"
"7203","CG1441","path:dme04146"
"7204","wat","path:dme00130"
"7205","wat","path:dme01100"
"7206","wat","path:dme01240"
"7207","wat","path:dme04146"
"7208","CG14777","path:dme04146"
"7209","CG14778","path:dme04146"
"7210","Pex5","path:dme04146"
"7211","CG14893","path:dme04146"
"7212","Jafrac1","path:dme04146"
"7213","CG1662","path:dme04146"
"7214","CG17560","path:dme04146"
"7215","CG17562","path:dme04146"
"7216","FarO","path:dme04146"
"7217","CG18094","path:dme04146"
"7218","plh","path:dme04146"
"7219","CG30427","path:dme04146"
"7220","PMP34","path:dme04146"
"7221","CG32262","path:dme04146"
"7222","CG32263","path:dme04146"
"7223","CG33474","path:dme04146"
"7224","CG34342","path:dme04146"
"7225","Pex12","path:dme04146"
"7226","Pex16","path:dme04146"
"7227","CG4020","path:dme04146"
"7228","Pex14","path:dme04146"
"7229","Pex13","path:dme04146"
"7230","CG4770","path:dme04146"
"7231","CG5065","path:dme04146"
"7232","CG5122","path:dme04146"
"7233","CG5265","path:dme04146"
"7234","Pex19","path:dme04146"
"7235","CG5906","path:dme04146"
"7236","CG5948","path:dme04146"
"7237","CG5948","path:dme04213"
"7238","Pex7","path:dme04146"
"7239","Pex1","path:dme04146"
"7240","Pex3","path:dme04146"
"7241","CG6888","path:dme04146"
"7242","Pex2","path:dme04146"
"7243","Prx5","path:dme04146"
"7244","Pex10","path:dme04146"
"7245","CG7970","path:dme04146"
"7246","CG8306","path:dme04146"
"7247","Pex11","path:dme04146"
"7248","Sod3","path:dme04146"
"7249","Sod3","path:dme04213"
"7250","CG9577","path:dme04146"
"7251","Sin1","path:dme04150"
"7252","eIF4E4","path:dme04150"
"7253","eIF4B","path:dme04150"
"7254","Iml1","path:dme04150"
"7255","JhI-21","path:dme04150"
"7256","CG14184","path:dme04150"
"7257","eIF4E6","path:dme04150"
"7258","CG14812","path:dme04150"
"7259","CG14977","path:dme04150"
"7260","fz3","path:dme04150"
"7261","fz3","path:dme04310"
"7262","CG16908","path:dme04150"
"7263","S6kII","path:dme04150"
"7264","fz","path:dme04150"
"7265","fz","path:dme04310"
"7266","dsh","path:dme04150"
"7267","dsh","path:dme04310"
"7268","dsh","path:dme04330"
"7269","sgg","path:dme04150"
"7270","sgg","path:dme04310"
"7271","sgg","path:dme04341"
"7272","sgg","path:dme04711"
"7273","CD98hc","path:dme04150"
"7274","gskt","path:dme04150"
"7275","gskt","path:dme04310"
"7276","gskt","path:dme04341"
"7277","gskt","path:dme04711"
"7278","eIF4E7","path:dme04150"
"7279","mnd","path:dme04150"
"7280","eIF4EHP","path:dme04150"
"7281","CG3764","path:dme04150"
"7282","Stlk","path:dme04150"
"7283","eIF4E1","path:dme00310"
"7284","eIF4E1","path:dme01100"
"7285","eIF4E1","path:dme04150"
"7286","Mo25","path:dme04150"
"7287","fz4","path:dme04150"
"7288","fz4","path:dme04310"
"7289","Wdr59","path:dme04150"
"7290","wg","path:dme04150"
"7291","wg","path:dme04310"
"7292","wg","path:dme04391"
"7293","Wnt6","path:dme04150"
"7294","Wnt6","path:dme04310"
"7295","Wnt10","path:dme04150"
"7296","Wnt10","path:dme04310"
"7297","CLIP-190","path:dme04150"
"7298","CG5110","path:dme04150"
"7299","CG5189","path:dme04150"
"7300","arr","path:dme04150"
"7301","arr","path:dme04310"
"7302","gb","path:dme04150"
"7303","TBC1d7","path:dme04150"
"7304","Wnt5","path:dme04150"
"7305","Wnt5","path:dme04310"
"7306","mio","path:dme04150"
"7307","Wdr24","path:dme04150"
"7308","rictor","path:dme04150"
"7309","eIF4E3","path:dme04150"
"7310","eIF4E5","path:dme04150"
"7311","wntD","path:dme04150"
"7312","wntD","path:dme04310"
"7313","BHD","path:dme04150"
"7314","Nprl3","path:dme04150"
"7315","Nprl2","path:dme04150"
"7316","fz2","path:dme04150"
"7317","fz2","path:dme04310"
"7318","fkh","path:dme04213"
"7319","Ilp7","path:dme04213"
"7320","Thor","path:dme04213"
"7321","LamC","path:dme04214"
"7322","hpo","path:dme04214"
"7323","hpo","path:dme04391"
"7324","hpo","path:dme04392"
"7325","br","path:dme04214"
"7326","br","path:dme04320"
"7327","wts","path:dme04214"
"7328","wts","path:dme04391"
"7329","wts","path:dme04392"
"7330","Jafrac2","path:dme00561"
"7331","Jafrac2","path:dme00564"
"7332","Jafrac2","path:dme03010"
"7333","Jafrac2","path:dme03040"
"7334","Jafrac2","path:dme04214"
"7335","betaNACtes1","path:dme04214"
"7336","skl","path:dme04214"
"7337","Decay","path:dme04214"
"7338","Decay","path:dme04215"
"7339","EcR","path:dme00010"
"7340","EcR","path:dme01100"
"7341","EcR","path:dme01200"
"7342","EcR","path:dme01230"
"7343","EcR","path:dme03018"
"7344","EcR","path:dme04214"
"7345","betaNACtes2","path:dme04214"
"7346","Eip93F","path:dme04214"
"7347","Traf4","path:dme04214"
"7348","Drp1","path:dme04214"
"7349","Eip74EF","path:dme04214"
"7350","Debcl","path:dme04214"
"7351","Debcl","path:dme04215"
"7352","sav","path:dme04214"
"7353","sav","path:dme04391"
"7354","sav","path:dme04392"
"7355","p53","path:dme04214"
"7356","p53","path:dme04391"
"7357","bic","path:dme04214"
"7358","rpr","path:dme04214"
"7359","rpr","path:dme04215"
"7360","grim","path:dme04214"
"7361","grim","path:dme04215"
"7362","usp","path:dme04214"
"7363","Dcp-1","path:dme04214"
"7364","Dcp-1","path:dme04215"
"7365","Dark","path:dme04214"
"7366","Dark","path:dme04215"
"7367","Lam","path:dme04214"
"7368","AIF","path:dme04214"
"7369","Dredd","path:dme04214"
"7370","Dredd","path:dme04215"
"7371","Dredd","path:dme04624"
"7372","Drice","path:dme04214"
"7373","Drice","path:dme04215"
"7374","Strica","path:dme04214"
"7375","Dronc","path:dme04214"
"7376","Dronc","path:dme04215"
"7377","Buffy","path:dme04214"
"7378","Buffy","path:dme04215"
"7379","HtrA2","path:dme04214"
"7380","HtrA2","path:dme04215"
"7381","eIF5","path:dme04214"
"7382","mir-ban","path:dme04214"
"7383","mir-ban","path:dme04391"
"7384","Det","path:dme04215"
"7385","Fadd","path:dme04215"
"7386","Fadd","path:dme04624"
"7387","Sep4","path:dme04215"
"7388","Myc","path:dme04310"
"7389","Myc","path:dme04350"
"7390","Myc","path:dme04391"
"7391","pk","path:dme04310"
"7392","CanB2","path:dme04310"
"7393","arm","path:dme04310"
"7394","nkd","path:dme04310"
"7395","CG12147","path:dme04310"
"7396","CG12147","path:dme04341"
"7397","Notum","path:dme04310"
"7398","Cby","path:dme04310"
