FBgn,Symbol,Fbab
FBgn0029687,wgn,FBab0035549
FBgn0263133,lncRNA:CR45724,FBab0035549
FBgn0260987,Hex-C,FBab0035549
FBgn0051200,lncRNA:CR44219,FBab0035549
FBgn0035601,Spred,FBab0035549
FBgn0033187,Hyls1,FBab0035917
FBgn0085233,lncRNA:CR45442,FBab0035917
FBgn0030614,CG31809,FBab0035917
FBgn0024187,lncRNA:CR44759,FBab0035917
FBgn0040239,nmo,FBab0035917
FBgn0032486,CG16704,FBab0035917
FBgn0036310,CG32270,FBab0035917
FBgn0032059,beat-VII,FBab0035917
FBgn0039696,CG12499,FBab0035917
FBgn0011742,uri,FBab0035917
FBgn0032096,Pgcl,FBab0035917
FBgn0035844,Jhbp1,FBab0035917
FBgn0264895,Art3,FBab0035917
FBgn0037382,Grl65a,FBab0035917
FBgn0034511,trbd,FBab0035917
FBgn0265444,Ca-alpha1T,FBab0035917
FBgn0030892,CG13002,FBab0035917
FBgn0034907,CG4789,FBab0035917
FBgn0035187,asRNA:CR45350,FBab0035917
FBgn0034628,Rpn5,FBab0035917
FBgn0039437,lncRNA:CR43991,FBab0035917
FBgn0033963,Prx5,FBab0035917
FBgn0031695,CG13029,FBab0035917
FBgn0285917,Nans,FBab0035917
FBgn0037151,RhoL,FBab0035917
FBgn0002633,CG34140,FBab0035917
FBgn0034758,Lkr,FBab0035917
FBgn0053851,TkR99D,FBab0035917
FBgn0054003,lncRNA:CR43280,FBab0035917
FBgn0030088,nord,FBab0035917
FBgn0004055,CG6481,FBab0035917
FBgn0052201,lncRNA:CR32368,FBab0035917
FBgn0283546,dany,FBab0035917
FBgn0262201,CG12768,FBab0035917
FBgn0265709,lncRNA:CR45515,FBab0035917
FBgn0035715,mir-210,FBab0035917
FBgn0000723,Josd,FBab0035917
FBgn0016977,sas,FBab0035917
FBgn0032483,Scgbeta,FBab0035917
FBgn0030373,S-Lap7,FBab0035917
FBgn0014179,CG13385,FBab0035917
FBgn0034694,hkb,FBab0035917
FBgn0036222,kat-60L1,FBab0035917
FBgn0032240,CG42741,FBab0035917
FBgn0037470,Lcp65Ad,FBab0035917
FBgn0011288,CheB42b,FBab0035917
FBgn0039756,lncRNA:CR45708,FBab0035917
FBgn0015359,CG15262,FBab0035917
FBgn0032364,CG30419,FBab0035917
FBgn0052506,Ten-a,FBab0035917
FBgn0082941,Pli,FBab0035917
FBgn0267170,Ctps,FBab0035917
FBgn0037461,CG12538,FBab0035917
FBgn0053863,CG32107,FBab0035917
FBgn0266432,CG6974,FBab0035917
FBgn0265582,CG14561,FBab0035917
FBgn0000038,asRNA:CR45927,FBab0035917
FBgn0032972,Dpm1,FBab0035917
FBgn0050192,mir-960,FBab0035917
FBgn0041706,CG32554,FBab0035917
FBgn0032224,lncRNA:CR43496,FBab0035917
FBgn0265099,Ste:CG33238,FBab0035917
FBgn0027291,Gr59e,FBab0035917
FBgn0028982,CG6425,FBab0035917
FBgn0034206,mnb,FBab0045213
FBgn0037409,CG43133,FBab0045213
FBgn0031623,PXo,FBab0045213
FBgn0263082,unc-5,FBab0045213
FBgn0259977,fzr2,FBab0045213
FBgn0038148,lncRNA:CR9284,FBab0045213
FBgn0003977,Cpr64Ac,FBab0045213
FBgn0284249,lncRNA:CR45591,FBab0045213
FBgn0038291,Dad,FBab0045213
FBgn0034869,Sodq,FBab0045213
FBgn0053434,CG18814,FBab0045213
FBgn0034923,Rbp1-like,FBab0045213
FBgn0027528,CG6923,FBab0045213
FBgn0267628,asRNA:CR45160,FBab0045213
FBgn0286778,CG7213,FBab0045213
FBgn0012004,DIP-alpha,FBab0045213
FBgn0034791,CG34002,FBab0045213
FBgn0030611,Arl5,FBab0045213
FBgn0261529,yip3,FBab0045213
FBgn0042131,TwdlB,FBab0045213
FBgn0027505,LManIII,FBab0045213
FBgn0037090,CG6470,FBab0045213
FBgn0026174,CG46399,FBab0045213
FBgn0032889,CG34355,FBab0045213
FBgn0029737,lncRNA:CR45339,FBab0045213
FBgn0259236,CG1824,FBab0045213
FBgn0267717,CG7536,FBab0045213
FBgn0085444,I-3,FBab0045213
FBgn0265343,ZnT49B,FBab0045213
FBgn0266521,geminin,FBab0045213
FBgn0030066,Cyp6a8,FBab0045213
FBgn0264267,Sur,FBab0045213
FBgn0266828,bol,FBab0045213
FBgn0050375,Vago,FBab0037440
FBgn0036935,obst-B,FBab0037440
FBgn0005672,CG14891,FBab0037440
FBgn0260455,sphinx1,FBab0037440
FBgn0012000,Flo1,FBab0037440
FBgn0034054,CG18539,FBab0037440
FBgn0266137,CG30195,FBab0037440
FBgn0013717,CG11760,FBab0037440
FBgn0037618,CG42302,FBab0037440
FBgn0039260,tRNA:Gly-GCC-1-12,FBab0037440
FBgn0053527,CG32278,FBab0037440
FBgn0267304,CG11164,FBab0037440
FBgn0266349,CG31861,FBab0037440
FBgn0265703,CG1309,FBab0037440
FBgn0263651,Dlish,FBab0037440
FBgn0053848,Lcp3,FBab0037440
FBgn0034837,PIG-L,FBab0037440
FBgn0031443,Prp31,FBab0037440
FBgn0052484,thoc7,FBab0037440
FBgn0030959,CG12948,FBab0037440
FBgn0030788,mir-137,FBab0037440
FBgn0053902,Rpn10,FBab0037440
FBgn0034186,Ocrl,FBab0037440
FBgn0050106,mir-100,FBab0037440
FBgn0002592,tRNA:Leu-CAG-1-4,FBab0037440
FBgn0040394,CR33496,FBab0037440
FBgn0260756,lncRNA:CR46088,FBab0037440
FBgn0262450,yip7,FBab0037440
FBgn0264517,Schip1,FBab0037440
FBgn0263575,CG6000,FBab0037440
FBgn0261706,asRNA:CR44431,FBab0037440
FBgn0265446,snoRNA:CD66,FBab0037440
FBgn0000221,Lsm10,FBab0037440
FBgn0086346,CtsL3,FBab0037440
FBgn0035033,Clic,FBab0037440
FBgn0033988,CG18404,FBab0037440
FBgn0035903,CG32026,FBab0037440
FBgn0260777,Dcps,FBab0037440
FBgn0023175,Liprin-beta,FBab0037440
FBgn0034030,CG17764,FBab0037440
FBgn0035726,CG43076,FBab0037440
FBgn0053639,CG11279,FBab0037440
FBgn0053852,CR30279,FBab0037440
FBgn0263270,MESR3,FBab0037440
FBgn0036667,snoRNA:CD54a,FBab0037440
FBgn0028400,lncRNA:CR46249,FBab0037440
FBgn0033773,CG1812,FBab0037440
FBgn0267653,Glts,FBab0037440
FBgn0267292,CG34398,FBab0037440
FBgn0285944,CG13995,FBab0037440
FBgn0031906,Jra,FBab0037440
FBgn0039386,Adck1,FBab0037440
FBgn0031395,CG34269,FBab0037440
FBgn0053392,lncRNA:CR44463,FBab0037440
FBgn0002022,Osi20,FBab0037440
FBgn0061515,Ir7b,FBab0037440
FBgn0004872,CG12491,FBab0037440
FBgn0266042,CG34260,FBab0037440
FBgn0030594,sisRNA:CR46357,FBab0037440
FBgn0030485,Fit2,FBab0037440
FBgn0034071,Mst57Da,FBab0037440
FBgn0030385,Acbp6,FBab0037440
FBgn0040255,CG6793,FBab0037440
FBgn0029861,chp,FBab0037440
FBgn0263451,Opa1,FBab0037440
FBgn0031559,spartin,FBab0037440
FBgn0040294,HGTX,FBab0037440
FBgn0037359,CG5199,FBab0037440
FBgn0283558,Csl4,FBab0037440
FBgn0034623,mir-2492,FBab0037440
FBgn0036177,lncRNA:CR44852,FBab0037440
FBgn0038181,lncRNA:CR13130,FBab0037440
FBgn0025800,CG6244,FBab0037440
FBgn0052425,Ddx1,FBab0037440
FBgn0031357,CG32320,FBab0037440
FBgn0010470,foi,FBab0037440
FBgn0035420,CG30172,FBab0037440
FBgn0031250,CG43968,FBab0037440
FBgn0028997,bez,FBab0037440
FBgn0032050,CG12620,FBab0037440
FBgn0265697,CG1236,FBab0037440
FBgn0036503,tRNA:Cys-GCA-1-4,FBab0037440
FBgn0003936,CG14370,FBab0037440
FBgn0031292,CG42581,FBab0037440
FBgn0267730,eIF2Bepsilon,FBab0037440
FBgn0030724,IBIN,FBab0037440
FBgn0032167,CG15572,FBab0037440
FBgn0278598,CG9098,FBab0037440
FBgn0034296,CG45545,FBab0037440
FBgn0036394,CG7530,FBab0037440
FBgn0003896,CG5731,FBab0037440
FBgn0035695,mir-4983,FBab0037440
FBgn0013773,mtt,FBab0037440
FBgn0040279,Cpr65Az,FBab0037440
FBgn0267178,rdgB,FBab0037440
FBgn0053240,CG43068,FBab0037440
FBgn0032080,loj,FBab0037440
FBgn0032217,CG10543,FBab0037440
FBgn0039151,CG43396,FBab0037440
FBgn0261697,CG30192,FBab0037440
FBgn0039215,chif,FBab0037440
FBgn0034063,lncRNA:TS11,FBab0037440
FBgn0003285,asRNA:CR45275,FBab0037440
FBgn0266450,lncRNA:CR31840,FBab0037440
FBgn0266957,CG13053,FBab0037440
FBgn0266966,CG33267,FBab0037440
FBgn0036447,Osi15,FBab0037440
FBgn0051648,GILT3,FBab0037440
FBgn0035293,Or43b,FBab0037440
FBgn0085273,PhLP3,FBab0037440
FBgn0039337,Pykl3,FBab0037440
FBgn0035181,Atg18a,FBab0037440
FBgn0027515,Argk1,FBab0037440
FBgn0036449,lncRNA:CR46030,FBab0037440
FBgn0011705,CG7730,FBab0037440
FBgn0036192,PRL-1,FBab0037440
FBgn0028375,Tret1l,FBab0037440
FBgn0017577,CG7222,FBab0037440
FBgn0263346,CG3687,FBab0037440
FBgn0015765,CG6403,FBab0037440
FBgn0262737,CG34443,FBab0037440
FBgn0259699,CG9119,FBab0037440
FBgn0038078,LKRSDH,FBab0037440
FBgn0263386,Ac13E,FBab0037440
FBgn0038957,Cyt-c-p,FBab0037440
FBgn0284244,CG13319,FBab0037440
FBgn0037777,CG10428,FBab0036339
FBgn0050054,lncRNA:CR45177,FBab0036339
FBgn0033943,ham,FBab0036339
FBgn0028853,mRpL40,FBab0036339
FBgn0033324,Hacl,FBab0036339
FBgn0039479,CG17732,FBab0036339
FBgn0046878,Or10a,FBab0036339
FBgn0034986,CG4291,FBab0036339
FBgn0263406,lncRNA:CR43715,FBab0036339
FBgn0010407,CG31528,FBab0036339
FBgn0002719,nkd,FBab0036339
FBgn0267674,spag,FBab0036339
FBgn0029770,lncRNA:CR46235,FBab0036339
FBgn0037615,CG43327,FBab0036339
FBgn0266710,asRNA:CR32224,FBab0036339
FBgn0041150,snoRNA:Or-ACA6,FBab0036339
FBgn0038038,lncRNA:CR43166,FBab0036339
FBgn0029833,ERp44,FBab0036339
FBgn0030753,lncRNA:CR44300,FBab0036339
FBgn0053733,CG42494,FBab0036339
FBgn0037378,Pdh,FBab0036339
FBgn0284251,CG15649,FBab0036339
FBgn0267808,CR42548,FBab0036339
FBgn0053825,crok,FBab0036339
FBgn0037547,ergic53,FBab0036339
FBgn0020279,asRNA:CR44267,FBab0036339
FBgn0004107,unc-45,FBab0036339
FBgn0034497,Adk2,FBab0036339
FBgn0053745,lab,FBab0036339
FBgn0264891,elfless,FBab0036339
FBgn0036772,CG42355,FBab0036339
FBgn0028523,Tig,FBab0036339
FBgn0000032,CG46394,FBab0036339
FBgn0036248,lncRNA:CR45993,FBab0036339
FBgn0051148,lncRNA:CR44898,FBab0036339
FBgn0259937,Art7,FBab0036339
FBgn0027356,timeout,FBab0036339
FBgn0019952,lncRNA:CR43828,FBab0036339
FBgn0011881,Gr23a,FBab0036339
FBgn0036427,Pk34A,FBab0036339
FBgn0051300,tRNA:Asp-GTC-1-3,FBab0036339
FBgn0262338,ave,FBab0036339
FBgn0031721,MAN1,FBab0036339
FBgn0037709,lncRNA:CR43785,FBab0036339
FBgn0039520,5-HT7,FBab0036339
FBgn0025608,Membrin,FBab0036339
FBgn0032020,Vap33,FBab0036339
FBgn0031332,asRNA:CR45829,FBab0036339
FBgn0031664,PGRP-LB,FBab0036339
FBgn0011206,snoRNA:Psi18S-1347b,FBab0036339
FBgn0034761,CG31954,FBab0036339
FBgn0287461,Cbs,FBab0036339
FBgn0264442,Eip63E,FBab0036339
FBgn0039839,CG11816,FBab0036339
FBgn0032549,CG13038,FBab0036339
FBgn0004957,Mur82C,FBab0036339
FBgn0032176,CG11906,FBab0036339
FBgn0034783,CG13023,FBab0036339
FBgn0026263,PIG-H,FBab0036339
FBgn0053285,DCTN6-p27,FBab0036339
FBgn0025881,CG5886,FBab0036339
FBgn0019938,Thor,FBab0036339
FBgn0036501,Adk3,FBab0036339
FBgn0033498,lncRNA:CR45155,FBab0036339
FBgn0038420,asRNA:CR45999,FBab0036339
FBgn0030929,koi,FBab0036339
FBgn0035776,CG33127,FBab0036339
FBgn0051028,fau,FBab0036339
FBgn0051005,Patsas,FBab0036339
FBgn0035792,asRNA:CR43433,FBab0036339
FBgn0284256,CG14676,FBab0036339
FBgn0033224,Nup93-2,FBab0036339
FBgn0030666,dy,FBab0036339
FBgn0031128,CG3355,FBab0036339
FBgn0052590,CG13919,FBab0036339
FBgn0025558,CR43972,FBab0036339
FBgn0266143,CG15160,FBab0036339
FBgn0027783,CG14968,FBab0036339
FBgn0267183,scpr-C,FBab0036339
FBgn0050200,tctn,FBab0036339
FBgn0267792,CG13045,FBab0036339
FBgn0032086,Ugt37A2,FBab0036339
FBgn0266359,CG17780,FBab0036339
FBgn0053739,Ugt36D1,FBab0036339
FBgn0052573,Ste:CG33242,FBab0036339
FBgn0264569,SmydA-2,FBab0036339
FBgn0052846,Npl4,FBab0036339
FBgn0286007,lncRNA:CR46490,FBab0036339
FBgn0266654,CG18004,FBab0036339
FBgn0024330,mir-2493,FBab0036339
FBgn0029724,CG31709,FBab0036339
FBgn0043043,CG11600,FBab0036339
FBgn0261596,CG34232,FBab0036339
FBgn0083028,pic,FBab0036339
FBgn0266249,CG32112,FBab0036339
FBgn0029176,Amt,FBab0036339
FBgn0264426,SP1173,FBab0036339
FBgn0032283,lncRNA:CR44478,FBab0036339
FBgn0011897,asRNA:CR44321,FBab0036339
FBgn0286037,HERC2,FBab0036339
FBgn0033154,Sema1a,FBab0036339
FBgn0034958,mir-4960,FBab0036339
FBgn0265257,RfC4,FBab0036339
FBgn0051126,CG2736,FBab0036339
FBgn0038749,Lrrk,FBab0036339
FBgn0032913,CG33475,FBab0036339
FBgn0035711,CG14024,FBab0036339
FBgn0266580,asRNA:CR45832,FBab0036339
FBgn0051357,Cds,FBab0036339
FBgn0019661,Jhe,FBab0036339
FBgn0039371,lncRNA:CR44222,FBab0036339
FBgn0265836,tRNA:Pro-AGG-1-2,FBab0036339
FBgn0031877,CG7191,FBab0036339
FBgn0266415,Tmem70,FBab0036339
FBgn0052391,lncRNA:CR44233,FBab0036339
FBgn0261555,Pdp1,FBab0036339
FBgn0266626,CG33285,FBab0036339
FBgn0288433,CG43062,FBab0036339
FBgn0267716,Ntl,FBab0036339
FBgn0000406,CG7370,FBab0036339
FBgn0003345,tRNA:Glu-CTC-3-1,FBab0036339
FBgn0262565,mir-79,FBab0036339
FBgn0266823,Fdx2,FBab0036339
FBgn0039180,CG33099,FBab0045104
FBgn0260867,Cul2,FBab0045104
FBgn0260795,MED30,FBab0045104
FBgn0086519,Kr-h2,FBab0045104
FBgn0033494,CG3213,FBab0045104
FBgn0038723,CG43075,FBab0045104
FBgn0267479,pst,FBab0045104
FBgn0286925,mir-2494,FBab0045104
FBgn0035245,zuc,FBab0045104
FBgn0266117,CG32718,FBab0045104
FBgn0052520,CG13070,FBab0045104
FBgn0035831,bmm,FBab0045104
FBgn0030071,lncRNA:CR45256,FBab0045104
FBgn0011573,bsh,FBab0045104
FBgn0000057,Plekhm1,FBab0045104
FBgn0035686,Vha36-1,FBab0045104
FBgn0266984,Dlip3,FBab0045104
FBgn0266242,His2A:CG33808,FBab0045104
FBgn0017457,Cpr31A,FBab0045104
FBgn0011270,CG14837,FBab0045104
FBgn0037843,CG8907,FBab0045104
FBgn0038422,lncRNA:CR44707,FBab0045104
FBgn0264377,Idit,FBab0045104
FBgn0052357,SrpRbeta,FBab0045104
FBgn0250846,CG15642,FBab0045313
FBgn0030748,Ubc10,FBab0045313
FBgn0283728,ara,FBab0045313
FBgn0010328,snoRNA:CD35,FBab0045313
FBgn0264876,trus,FBab0045313
FBgn0035132,ase,FBab0045313
FBgn0031322,Cpr72Eb,FBab0045313
FBgn0263773,CG6927,FBab0045313
FBgn0019928,lncRNA:CR45965,FBab0045313
FBgn0259955,CG8206,FBab0045313
FBgn0267425,Or94a,FBab0045313
FBgn0261537,l(3)80Fg,FBab0045313
FBgn0026593,pps,FBab0045313
FBgn0263234,Kap-alpha3,FBab0045313
FBgn0033058,Smox,FBab0045313
FBgn0039028,lncRNA:CR43358,FBab0045313
FBgn0039448,CG30177,FBab0045313
FBgn0050486,BRWD3,FBab0045313
FBgn0033932,mir-9369,FBab0045313
FBgn0265191,CG32857,FBab0045313
FBgn0000455,mei-9,FBab0045313
FBgn0263488,CG4213,FBab0045313
FBgn0035896,lncRNA:CR44862,FBab0045313
FBgn0030328,betaggt-I,FBab0045313
FBgn0265182,CG4835,FBab0045313
FBgn0033998,CG8060,FBab0045313
FBgn0263387,CG15734,FBab0045313
FBgn0261881,mir-4946,FBab0045313
FBgn0267526,lncRNA:CR15061,FBab0045313
FBgn0051382,CG32631,FBab0045313
FBgn0259917,lncRNA:CR44657,FBab0045313
FBgn0030518,CG15336,FBab0045313
FBgn0034023,lncRNA:CR46350,FBab0045313
FBgn0037428,CG5376,FBab0045313
FBgn0263855,5SrRNA-Psi:CR33363,FBab0045313
FBgn0265753,CG15445,FBab0045313
FBgn0039203,CG10481,FBab0045313
FBgn0032943,CG46468,FBab0045313
FBgn0037513,Dp1,FBab0045313
FBgn0262402,Gr36a,FBab0045313
FBgn0262008,l(1)sc,FBab0045313
FBgn0267128,CG13527,FBab0045313
FBgn0052277,mir-281-1,FBab0045313
FBgn0265663,CheB53a,FBab0045313
FBgn0031150,CAH14,FBab0045313
FBgn0037081,snoRNA:Or-ACA7,FBab0045313
FBgn0037455,RFeSP,FBab0045313
FBgn0032935,CG13373,FBab0045313
FBgn0039527,CG10710,FBab0045313
FBgn0085810,CG15482,FBab0045313
FBgn0065083,REPTOR,FBab0045313
FBgn0029881,CG12511,FBab0045313
FBgn0051491,Nufip,FBab0045313
FBgn0036677,lncRNA:CR44715,FBab0045313
FBgn0259676,snoRNA:Psi18S-841b,FBab0045313
FBgn0003701,lncRNA:CR44634,FBab0045313
FBgn0037684,CG15650,FBab0045313
FBgn0050446,CG42524,FBab0045313
FBgn0266084,CG9394,FBab0045313
FBgn0036046,CG43184,FBab0045313
FBgn0036224,CG15387,FBab0045313
FBgn0015550,lncRNA:CR45254,FBab0045313
FBgn0032409,CR30029,FBab0045313
FBgn0034641,Hsp70Bc,FBab0045313
FBgn0035589,CG7920,FBab0045313
FBgn0265086,CG1137,FBab0045313
FBgn0030186,lncRNA:CR44718,FBab0045313
FBgn0004638,wake,FBab0045313
FBgn0031476,tplus3b,FBab0045313
FBgn0031730,CG2021,FBab0045313
FBgn0031604,CG15021,FBab0045313
FBgn0030752,tRNA:Cys-GCA-2-1,FBab0045313
FBgn0052720,Cyp4d8,FBab0045313
FBgn0002638,CG42455,FBab0045313
FBgn0037976,lncRNA:CR45425,FBab0045313
FBgn0050099,CG43373,FBab0045313
FBgn0026432,CG2528,FBab0045313
FBgn0250844,sncRNA:438,FBab0045313
FBgn0262167,Hmgcr,FBab0045313
FBgn0259933,Nna1,FBab0045313
FBgn0286723,CG17781,FBab0045313
FBgn0028986,Cont,FBab0045313
FBgn0264726,CG12679,FBab0045313
FBgn0052460,lncRNA:CR45234,FBab0036807
FBgn0031942,l(2)05287,FBab0036807
FBgn0043550,CG5011,FBab0036807
FBgn0263744,lncRNA:CR43836,FBab0036807
FBgn0035813,row,FBab0036807
FBgn0263036,CG18746,FBab0036807
FBgn0011851,Nlg1,FBab0036807
FBgn0036411,CG13471,FBab0036807
FBgn0039463,Ntf-2,FBab0036807
FBgn0265979,CG12398,FBab0036807
FBgn0033788,TAF1B,FBab0036807
FBgn0085246,bcn92,FBab0036807
FBgn0040382,dpr18,FBab0036807
FBgn0038045,asRNA:CR45342,FBab0036807
FBgn0051441,CG4806,FBab0036807
FBgn0039083,cbc,FBab0036807
FBgn0033475,CG17019,FBab0036807
FBgn0259974,amn,FBab0036807
FBgn0036341,NetB,FBab0036807
FBgn0082948,CG43799,FBab0036807
FBgn0262355,lncRNA:CR44568,FBab0036807
FBgn0082935,stac,FBab0036807
FBgn0041723,CG14605,FBab0036807
FBgn0026319,Atg9,FBab0036807
FBgn0032068,MED7,FBab0036807
FBgn0286028,CG4477,FBab0036807
FBgn0032900,lncRNA:CR44060,FBab0036807
FBgn0263048,CG14696,FBab0036807
FBgn0267454,CG7639,FBab0036807
FBgn0004177,ari-2,FBab0036807
FBgn0051097,sut1,FBab0036807
FBgn0051526,dve,FBab0036807
FBgn0261402,asRNA:CR45136,FBab0036807
FBgn0051660,tRNA:Ala-AGC-2-1,FBab0036807
FBgn0025645,Gcn5,FBab0036807
FBgn0264084,CG15200,FBab0036807
FBgn0031763,Alg12,FBab0036807
FBgn0023540,tRNA:Gly-GCC-2-1,FBab0036807
FBgn0266439,Gr21a,FBab0036807
FBgn0010803,CG34250,FBab0036807
FBgn0039009,Grasp65,FBab0036807
FBgn0051870,Ccs,FBab0036807
FBgn0039836,Pxd,FBab0036807
FBgn0263738,Kaz1-ORFA,FBab0036807
FBgn0265165,March5,FBab0036807
FBgn0037898,CG18088,FBab0036807
FBgn0035430,CG6380,FBab0036807
FBgn0033640,CG3651,FBab0036807
FBgn0030813,GrlHz,FBab0036807
FBgn0013263,CG1368,FBab0036807
FBgn0267245,Akh,FBab0036807
FBgn0266261,Khkl2,FBab0036807
FBgn0050297,GstZ2,FBab0036807
FBgn0263446,lncRNA:CR43890,FBab0036807
FBgn0036134,CG43736,FBab0036807
FBgn0267071,BomT3,FBab0036807
FBgn0034689,CG1983,FBab0036807
FBgn0037883,Gem4b,FBab0036807
FBgn0029866,Rad1,FBab0036807
FBgn0037772,stc,FBab0036807
FBgn0029539,smg,FBab0036807
FBgn0038956,lncRNA:CR42850,FBab0036807
FBgn0054049,gprs,FBab0036807
FBgn0029093,tRNA:Ala-TGC-2-1,FBab0036807
FBgn0037133,Cpr30F,FBab0036807
FBgn0264342,CG12213,FBab0036807
FBgn0086909,Pex12,FBab0036807
FBgn0259725,lncRNA:CR43289,FBab0036807
FBgn0037675,CtsK1,FBab0036807
FBgn0029726,msl-3,FBab0036807
FBgn0032707,lncRNA:CR44363,FBab0036807
FBgn0039192,CG15908,FBab0036807
FBgn0005683,CG34386,FBab0036807
FBgn0266416,Tnpo,FBab0036807
FBgn0267272,lncRNA:roX2,FBab0036807
FBgn0042201,lncRNA:CR45462,FBab0036807
FBgn0033710,tRNA:Met-CAT-1-5,FBab0036807
FBgn0030925,unmet,FBab0036807
FBgn0036044,5SrRNA:CR33417,FBab0036807
FBgn0039254,CG5966,FBab0036807
FBgn0265964,CG13494,FBab0036807
FBgn0038984,CG45492,FBab0036807
FBgn0085219,tRNA:Lys-CTT-1-6,FBab0036807
FBgn0034618,asRNA:CR46050,FBab0036807
FBgn0012009,CG17154,FBab0036807
FBgn0260397,Pfk,FBab0036807
FBgn0036226,CG1288,FBab0036807
FBgn0051361,Cyp4d20,FBab0036807
FBgn0265417,lncRNA:CR45563,FBab0036807
FBgn0260960,CG2906,FBab0036807
FBgn0034131,CG46462,FBab0036807
FBgn0264980,CG1764,FBab0036807
FBgn0051494,Syx6,FBab0036807
FBgn0034318,CG8773,FBab0036807
FBgn0000559,twr,FBab0036807
FBgn0085320,CG13842,FBab0036807
FBgn0053801,eIF4E1,FBab0036807
FBgn0261550,lncRNA:CR44900,FBab0036807
FBgn0267274,tRNA:Gln-TTG-1-1,FBab0036807
FBgn0034644,CG31121,FBab0036807
FBgn0035282,Eip75B,FBab0036807
FBgn0030292,CG34408,FBab0036807
FBgn0010482,CG14567,FBab0036807
FBgn0267259,Naam,FBab0036807
FBgn0035755,Acp63F,FBab0036807
FBgn0037960,hyd,FBab0036807
FBgn0037064,sro,FBab0036807
FBgn0086666,bdwf,FBab0036807
FBgn0263616,LysB,FBab0036807
FBgn0262410,CG45603,FBab0036807
FBgn0031327,CG14756,FBab0036807
FBgn0035934,CG10265,FBab0036807
FBgn0262114,Roc2,FBab0036807
FBgn0042105,Mdh2b,FBab0036807
FBgn0037042,CG4669,FBab0036807
FBgn0050298,SNRPG,FBab0036807
FBgn0040285,scaRNA:MeU2-C41,FBab0036807
FBgn0267144,CR46402,FBab0036807
FBgn0259229,mura,FBab0036807
FBgn0030291,spn-F,FBab0036807
FBgn0005624,His1:CG33834,FBab0036807
FBgn0051068,CG42471,FBab0036807
FBgn0033017,mir-957,FBab0036807
FBgn0026760,lncRNA:CR44586,FBab0036807
FBgn0033321,CG30485,FBab0036807
FBgn0040795,CG33923,FBab0036807
FBgn0001217,ptc,FBab0036807
FBgn0263667,CG14743,FBab0036807
FBgn0050062,CG12951,FBab0036807
FBgn0045479,lncRNA:CR46024,FBab0036807
FBgn0042185,Nup37,FBab0036807
FBgn0052238,ValRS,FBab0036807
FBgn0267447,RNaseMRP:RNA,FBab0036807
FBgn0265487,CG14540,FBab0045305
FBgn0264753,stops,FBab0045305
FBgn0266399,shd,FBab0045305
FBgn0265956,tRNA:Glu-TTC-1-4,FBab0045305
FBgn0002787,CG13643,FBab0045305
FBgn0264447,CG8870,FBab0045305
FBgn0051288,CG13088,FBab0045305
FBgn0051921,mir-2496,FBab0045305
FBgn0262380,snoRNA:CD3b,FBab0045305
FBgn0010431,CG16772,FBab0045305
FBgn0036614,CG11961,FBab0045305
FBgn0264368,qkr54B,FBab0045305
FBgn0033866,wech,FBab0045305
FBgn0036288,lncRNA:CR45532,FBab0045305
FBgn0265448,Pmm2,FBab0045305
FBgn0260763,Mettl14,FBab0045305
FBgn0033834,CG6966,FBab0045305
FBgn0051760,CG17377,FBab0045305
FBgn0262412,tRNA:Arg-TCG-3-3,FBab0045305
FBgn0031644,CG13398,FBab0045305
FBgn0286727,CG13615,FBab0045305
FBgn0037609,CG4949,FBab0045305
FBgn0266312,CG33721,FBab0045305
FBgn0262900,CG42371,FBab0045305
FBgn0265688,snoRNA:CD63b,FBab0045305
FBgn0267084,CG1907,FBab0045305
FBgn0264087,run,FBab0045305
FBgn0033987,Gmppb,FBab0045305
FBgn0262214,RpL7-like,FBab0045305
FBgn0013949,CG13577,FBab0045305
FBgn0013750,lncRNA:CR45733,FBab0045305
FBgn0028582,CG33655,FBab0045305
FBgn0025574,CG1421,FBab0045305
FBgn0266549,eca,FBab0045305
FBgn0029999,mEFTs,FBab0045305
FBgn0065100,Galphai,FBab0045305
FBgn0031018,l(2)dtl,FBab0045305
FBgn0037402,bisc,FBab0045305
FBgn0032065,bowl,FBab0045305
FBgn0265991,Tom40,FBab0045305
FBgn0263503,sac,FBab0045305
FBgn0039465,CG12831,FBab0045305
FBgn0265366,CG3085,FBab0045305
FBgn0035901,Sec63,FBab0045305
FBgn0016754,CG11404,FBab0045305
FBgn0283638,CG30049,FBab0045305
FBgn0266884,CG6845,FBab0045305
FBgn0035083,disco-r,FBab0045305
FBgn0031999,Samtor,FBab0045305
FBgn0010078,CG43292,FBab0045305
FBgn0040465,CG34051,FBab0045305
FBgn0035159,rux,FBab0045305
FBgn0037236,Nup44A,FBab0045305
FBgn0031946,msi,FBab0045305
FBgn0029727,alpha-Man-Ia,FBab0045305
FBgn0265981,bsd,FBab0045305
FBgn0037282,CG17493,FBab0045305
FBgn0051272,CR13656,FBab0045305
FBgn0260444,tRNA:Thr-TGT-1-1,FBab0045305
FBgn0045495,lncRNA:TS20,FBab0045305
FBgn0011559,gny,FBab0045305
FBgn0263750,Swim,FBab0045305
FBgn0033754,CG6765,FBab0045305
FBgn0262454,lncRNA:CR45297,FBab0045305
FBgn0267065,CG10333,FBab0045305
